pnt_id,x,y,fall09,fall11,spring10,spring11,cti,dem,precip,slope,mlra,lru
1228,519645.5064,3572911.51,14.625378,5.480551,10.223787,6.020893,9.180523,2641.020263,13.547331,2.414701,40,40-1AZ
1229,424501.8,3549243.669,19.997413,18.487098,15.744351,18.723361,5.726989,3255.480224,15.240222,26.352779,40,40-1AZ
1230,465031.4753,3549019.198,14.123329,13.763349,10.780794,13.589061,6.962196,2664.524169,11.59114,2.764314,40,40-1AZ
1231,476495.2979,3578327.27,9.209586,4.612487,4.410708,5.444328,12.516983,2081.27124,10.449437,0.870258,40,40-1AZ
1232,459208.3395,3536959.605,23.501979,22.798091,23.906585,19.096853,7.128878,2952.206542,12.453082,1.870793,40,40-1AZ
1233,511715.5922,3529078.142,26.123994,22.020402,21.284944,20.256265,7.657383,3072.853759,13.504942,2.572496,40,40-1AZ
1234,521758.7535,3552794.716,23.641586,22.649316,18.114118,20.825506,9.455076,2981.430908,13.756375,0.924581,40,40-1AZ
1235,528803.9419,3620238.295,16.932971,17.433683,15.14361,17.244779,6.002739,3016.741455,12.997689,30.730709,40,40-1AZ
1236,489400.0156,3584944.442,14.439757,12.088531,12.748476,15.509511,10.152074,2171.883056,11.111535,2.790398,40,40-1AZ
1237,487530.9983,3564529.121,14.963546,10.561246,12.522881,10.07497,5.900547,2648.464111,12.141572,4.989821,40,40-1AZ
1238,482272.6698,3639008.992,27.905445,24.323789,23.744791,26.109384,6.640488,2422.195556,13.432338,1.869506,40,40-1AZ
1239,539197.9368,3610237.714,24.329679,23.371032,18.559021,23.030672,6.173614,2646.408447,13.382183,4.689438,40,40-1AZ
1240,545080.5267,3585784.146,20.697412,23.131595,19.811668,21.418601,5.776176,3373.890869,15.713943,33.95227,40,40-1AZ
1241,477368.3864,3626172.084,16.913932,12.282272,20.707775,17.360422,7.668283,2215.605957,11.424511,1.823091,40,40-1AZ
1242,550505.1666,3596927.411,25.752342,25.981811,21.811248,20.580621,6.307597,3085.502441,14.291963,2.114012,40,40-1AZ
1243,429175.3539,3531767.766,25.5519,15.101167,19.358396,16.862024,11.079999,2772.32788,14.610307,2.624178,40,40-1AZ
1244,456226.6123,3702383.265,23.567661,16.570648,21.861173,21.738149,5.471659,2174.369628,13.607839,14.06741,40,40-1AZ
1245,480301.7288,3549684.482,18.705541,16,14.976806,14.229913,8.357167,2635.246826,11.808786,2.114353,40,40-1AZ
1246,525160.4484,3618968.721,22.511642,19.025251,19.663932,21.492198,5.174025,3605.726318,16.178123,28.604417,40,40-1AZ
1247,526308.8844,3651325.488,6.642395,6.726976,4.173149,8.236103,4.542221,2474.763916,14.549991,23.583028,40,40-1AZ
1248,475763.288,3607610.827,12.240617,7.759979,14.013504,10.746474,6.105677,2098.677001,10.641845,5.463264,40,40-1AZ
1249,514437.439,3534250.211,30.617446,27.570108,26.791431,19.809198,7.929961,3014.135986,13.214613,3.275717,40,40-1AZ
1250,485795.6503,3595651.122,22.318758,19.063697,22.218971,21.957689,8.020633,2361.672851,11.492994,4.176358,40,40-1AZ
1251,500207.7128,3538922.683,1.463625,2.468354,0.295513,0.483227,7.409452,2850.125488,11.979676,1.934056,40,40-1AZ
1252,473572.1311,3550501.275,13.242954,7.175363,7.997036,7.878522,9.076468,2518.439208,11.46634,1.753484,40,40-1AZ
1253,516806.4912,3621420.759,27.314699,25.225801,21.442859,27.08657,9.318631,3303.241455,14.789359,2.269096,40,40-1AZ
1254,515956.8464,3570967.145,8.331737,14.210493,5.786329,11.044228,9.574416,2601.366699,13.29583,2.691474,40,40-1AZ
1255,538436.1047,3618630.011,16.361568,16.506692,16.881343,17.114812,7.471937,2724.119873,14.45275,5.380468,40,40-1AZ
1256,428450.461,3565547.857,18.800392,16.14089,16.521272,15.141019,7.902293,2197.898193,10.92638,1.398951,40,40-1AZ
1257,472257.7887,3541411.948,25.577955,16.980398,25.114343,17.677789,7.989752,3105.45166,13.031644,2.617552,40,40-1AZ
1258,492174.0941,3587631.218,5.560425,11.273172,0.57666,12.872499,6.87478,2542.000244,11.982407,2.587719,40,40-1AZ
1259,431570.6831,3538076.631,19.799577,19.99209,19.160264,21.66558,7.123792,2834.775878,14.758404,1.637405,40,40-1AZ
1260,449493.4705,3571375.614,31.259552,33.874507,24.401643,22.138269,10.701234,2176.993896,10.795076,0.549884,40,40-1AZ
1261,421876.2958,3556992.505,22.018236,13.178498,19.081733,16.66856,3.64484,3551.583496,14.275941,30.372034,40,40-1AZ
1262,494036.0642,3641543.313,33.328987,25.319976,26.171886,31.859535,7.52039,3096.577636,16.260263,4.300421,40,40-1AZ
1263,444171.6345,3550287.681,19.683074,19.923931,19.661989,17.721519,7.313352,2733.838134,12.00008,2.196079,40,40-1AZ
1264,507988.2618,3524709.009,28.115118,22.884881,24.113809,18.460111,7.157194,3116.787353,13.866293,5.350669,40,40-1AZ
1265,482536.0296,3610718.288,20.736598,13.099546,19.833015,19.161659,7.576348,2453.763427,11.921464,1.805036,40,40-1AZ
1266,459633.5856,3707438.647,18.904233,17.269575,18.602802,16.988487,9.634835,2080.738281,13.563694,0.571526,40,40-1AZ
1267,494217.271,3625059.724,27.01753,23.745578,25.442874,27.457584,6.647089,3038.337402,13.740614,3.893249,40,40-1AZ
1268,443387.3263,3562524.761,15.534196,6.759565,10.163063,8.832371,10.861575,2211.193359,10.746956,0.616072,40,40-1AZ
1269,515961.3165,3616676.38,22.184402,20.837549,21.994506,21.687774,6.515686,3606.211181,16.241836,3.190177,40,40-1AZ
1270,457505.5398,3567396.981,16.885688,14.31736,13.349402,15.177936,7.095695,2456.669677,11.490684,5.077745,40,40-1AZ
1271,492060.3762,3552288.86,9.959079,5.25569,5.158487,6.940921,7.214215,2607.012207,11.731192,0.945486,40,40-1AZ
1272,502771.0876,3541044.903,9.284177,9.032212,4.965602,7.051886,7.209225,2674.763427,11.380181,1.538997,40,40-1AZ
1273,534345.656,3633557.947,24.804737,17.003608,25.092775,20.811002,3.812374,2456.190917,14.472817,34.425724,40,40-1AZ
1274,525533.3413,3634503.451,32.812465,34.568561,33.523601,33.238952,6.290907,2241.461914,13.771979,36.675163,40,40-1AZ
1275,558047.6793,3582177.994,20.59132,21.73653,16.734762,16.262039,5.211602,3367.159423,14.455559,5.66913,40,40-1AZ
1276,530373.3617,3660646.427,22.956792,10.875058,17.432857,13.708395,4.695736,2715.228515,15.441758,39.257125,40,40-1AZ
1277,489386.7737,3617823.333,30.95424,26.688377,27.72072,29,7.906046,2790.369384,13.135701,2.034236,40,40-1AZ
1278,493086.4201,3610713.699,11.119173,11.096504,11.413834,13.084573,4.33236,3120.208007,13.760531,27.366174,40,40-1AZ
1279,457369.2871,3583021.778,13.493779,10.730565,12.709401,11.299063,4.733451,2401.538574,11.047011,28.941654,40,40-1AZ
1280,534846.3516,3613768.477,22.49732,24.631563,20.388353,27.012258,7.156615,2831.720458,12.679614,3.787285,40,40-1AZ
1281,505063.314,3555903.36,6.073065,2.686274,1.368057,3.343405,13.030838,2561.77832,11.41684,0.766156,40,40-1AZ
1282,465360.9628,3586461.919,14.899439,16.08097,12.198212,12.860796,8.483384,2015.870605,9.72198,1.290775,40,40-1AZ
1283,471764.3797,3552915.257,13.636826,6.337339,9.458795,5.277007,9.557518,2457.447509,11.435546,0.546907,40,40-1AZ
1284,435059.9058,3542366.807,23.080196,16.744186,19.695762,18.865518,6.587134,2940.436767,14.251851,2.391483,40,40-1AZ
1285,495468.1117,3609444.483,7.837563,6.863326,16.256124,13.830083,5.644816,3214.955078,14.486694,8.409439,40,40-1AZ
1286,473248.723,3678429.215,23.394989,26.124116,21.65957,27.075696,8.418328,2026.594482,12.584078,2.731084,40,40-1AZ
1287,448188.1443,3558236.211,14.473822,7.391213,9.743733,8.837861,7.656567,2377.620605,11.186754,1.157316,40,40-1AZ
1288,493348.7652,3621781.869,28.262451,22.489515,26.248472,25.810371,10.621337,2990.28125,13.630753,2.112885,40,40-1AZ
1289,536230.6804,3610947.259,3.686551,8.70766,0.181218,6.162056,8.969763,2880.93457,12.650225,4.389357,40,40-1AZ
1290,541834.2008,3598356.347,31.528135,26.073438,28.345462,23.618741,4.832851,3144.823242,14.228175,17.725772,40,40-1AZ
1291,457389.1431,3706158.656,9.852145,10.292276,7.38477,12.290653,5.136457,2221.324462,13.171931,5.428673,40,40-1AZ
1292,489615.0753,3652024.393,30.02378,24.906324,26.264163,26.609355,5.890861,2591.01416,16.556863,4.731034,40,40-1AZ
1293,505473.7152,3549936.861,14.65519,10.297434,10.753073,10.901465,7.109149,2623.324951,11.653229,1.348647,40,40-1AZ
1294,533173.923,3609432.209,24.836755,24.042205,22.770078,21.954753,7.877347,3432.155761,13.853883,3.923854,40,40-1AZ
1295,427656.1858,3515065.826,26.714832,18.688444,21.278371,16.038711,8.353546,2649.793701,14.192612,0.987982,40,40-1AZ
1296,499992.7477,3518397.496,35.076717,33.09045,23.554098,28.020801,8.588064,2922.517333,14.497772,0.170644,40,40-1AZ
1297,488469.714,3629437.649,30.598783,22.574134,30.315906,28.127779,7.73388,2765.124511,13.033752,1.015788,40,40-1AZ
1298,429737.5118,3547313.037,25.873718,17.901107,24.024974,18.774826,7.275664,2855.966064,13.33926,4.253581,40,40-1AZ
1299,515028.8279,3543639.981,13.058114,14.697484,9.918132,14.598519,9.510679,2896.74707,12.871768,0.946623,40,40-1AZ
1300,463208.0547,3621266.777,26.344673,13.203656,19.580923,16.340518,2.817835,3418.782958,12.872565,101.637908,40,40-1AZ
1301,426530.8652,3494474.783,10.320607,5.561658,5.824676,7.465531,9.503763,2511.141357,13.544898,0.583575,40,40-1AZ
1302,437153.2272,3559935.896,13.251044,6.020189,9.33157,7.356649,9.179142,2331.937744,11.158991,0.980208,40,40-1AZ
1303,481922.1112,3573226.94,18.069316,12.889571,14.751039,13.66237,8.325032,2588.987548,11.756516,4.037332,40,40-1AZ
1304,500835.933,3584460.648,5.709153,2.26951,2.443491,2.544885,5.989616,2568.67456,12.275926,9.721446,40,40-1AZ
1305,534169.2426,3639277.669,26.043106,24.509086,24.192062,27.351196,3.692102,3017.92041,16.472715,35.128807,40,40-1AZ
1306,485757.5818,3576172.24,16.434009,14.072276,15.072556,15.798809,6.896891,2480.990478,12.142807,2.936627,40,40-1AZ
1307,464697.1572,3526751.797,21.833131,23.779651,21.574781,20.279733,6.831521,3078.581054,13.92189,3.03499,40,40-1AZ
1308,528204.321,3615853.201,29.533105,22.263523,29.896816,26.711399,4.611904,3384.378906,14.249314,26.843925,40,40-1AZ
1309,491875.3855,3581363.732,19.255947,13.544613,17.934995,14.799075,8.502803,2196.097412,11.394741,2.335628,40,40-1AZ
1310,511060.467,3534420.116,19.803403,26.336406,13.365776,18.871612,8.530301,2868.619873,12.844912,1.59249,40,40-1AZ
1311,485484.7388,3554802.853,10.741882,8.397896,10.01594,9,10.275662,2456.286376,11.525646,0.903497,40,40-1AZ
1312,497782.7352,3578472.123,0,0,0,0,8.234977,2381.895263,11.54644,2.084054,40,40-1AZ
1313,512817.8012,3611010.88,30.096225,26.214077,26.521118,29.355876,7.503855,3800.897216,17.273626,2.375489,40,40-1AZ
1314,476326.9325,3648117.724,21.589241,14.276306,23.222057,19.760871,6.865511,2072.069091,12.66185,1.240666,40,40-1AZ
1315,497709.8604,3615907.191,28.785476,27.847845,26.016176,27.481416,4.270776,3321.02832,14.700995,16.216291,40,40-1AZ
1316,424995.2007,3552039.082,24.464147,20.906639,20.226987,23.858215,5.264781,3637.414306,14.620081,18.26703,40,40-1AZ
1317,517437.578,3559731.386,13.613023,11.204785,9.81781,10.400133,5.935167,2757.3479,12.583033,3.049265,40,40-1AZ
1318,428680.8969,3517867.075,16.436779,12.923142,14.034697,13.138949,8.7941,2717.42456,14.385995,1.456077,40,40-1AZ
1319,537377.4937,3622020.544,15.760339,13.747649,16.219676,14.594506,6.026209,2794.061279,14.777526,7.19145,40,40-1AZ
1320,504263.5364,3608634,27.263305,21.003883,27.392208,25.003883,6.927668,3555.569824,16.104885,5.343717,40,40-1AZ
1321,498320.4457,3609225.766,25.908479,24.716558,24.372333,27.652595,5.976647,3469.685546,15.166267,12.711522,40,40-1AZ
1322,422116.4897,3513395.765,18.468246,19.354074,15.40954,12.376669,12.349054,2446.320312,13.577534,0.831998,40,40-1AZ
1323,449082.8454,3720395.161,20.493574,19.99591,22.753099,22.020803,5.485385,2083.177246,13.771896,4.354197,40,40-1AZ
1324,479292.1386,3622092.474,24.928285,15.808505,23.19511,24.772302,6.270477,2268.779785,11.53028,2.346823,40,40-1AZ
1325,517458.5433,3537487.001,11.858435,8.070828,10.371337,10.35754,7.227539,3057.501464,13.218086,1.527556,40,40-1AZ
1326,425360.1575,3516334.207,14.844484,14.41616,10.186302,11.857257,15.041513,2569.436279,13.990141,1.148692,40,40-1AZ
1327,441917.8814,3574149.061,25.084533,19.429677,17.977842,17.019788,8.088727,2048.408203,10.543133,0.925516,40,40-1AZ
1328,427399.2154,3506315.226,16.215339,10.804002,10.599447,9.248376,7.13497,2533.824462,13.76522,0.783266,40,40-1AZ
1329,528728.381,3639039.841,16.082012,7.664005,11.709178,11.560956,4.383698,2265.5979,14.184813,20.774084,40,40-1AZ
1330,494608.7997,3544525.388,20.30093,13.428056,14.517319,10.645217,6.238848,2921.710693,12.521407,2.58673,40,40-1AZ
1331,460746.7779,3561315.799,16.798509,13.361154,10.927606,14.056261,5.212683,3095.103027,12.920855,41.924831,40,40-1AZ
1332,527008.2134,3643538.564,21.842733,15.263861,16.504066,16.585874,4.195545,2244.840087,14.048488,21.706621,40,40-1AZ
1333,423776.5506,3518703.773,14.761252,11.229187,11.83868,10.854704,8.14206,2523.401123,13.855408,0.994196,40,40-1AZ
1334,511342.0187,3606979.591,30.767549,25.684566,25.014743,28.199724,9.080396,3703.366455,17.140182,5.609309,40,40-1AZ
1335,441830.7062,3579734.993,16.004911,4.071603,12.299833,6.721295,7.671691,2082.650878,10.570229,0.502418,40,40-1AZ
1336,467273.7269,3536869.557,21.94124,19.445272,20.522937,15.591772,6.313807,3042.405029,12.799777,2.572323,40,40-1AZ
1337,518481.733,3614423.621,26.324922,24.187509,24.948373,26.187509,9.99967,3875.845214,18.148542,2.538698,40,40-1AZ
1338,437228.7459,3555925.402,11.822444,10.847273,7.54366,8.697714,7.923686,2453.016601,11.539139,1.064006,40,40-1AZ
1339,477604.4401,3684606.581,22.923519,16.182758,21.938489,21.128042,3.754277,2332.579833,13.818031,44.902778,40,40-1AZ
1340,540151.2142,3616609.179,21.782875,17.021522,17.672237,17.697908,5.866166,2797.027099,14.611277,19.385911,40,40-1AZ
1341,546893.0266,3607935.121,18.859752,17.900388,13.243978,16,5.970775,3007.580078,14.577531,18.451095,40,40-1AZ
1342,431577.5588,3513471.848,26.59247,22.194091,21.116561,22.428516,8.957733,2821.774414,14.619203,1.692328,40,40-1AZ
1343,552853.6396,3590709.317,25.690452,22.844366,23.844366,21.714414,6.594979,3402.492919,14.783259,3.429546,40,40-1AZ
1344,486784.7881,3654565.577,17.743986,14.110241,16,15.395822,4.885719,2426.03833,15.212003,40.982528,40,40-1AZ
1345,461453.513,3520216.298,15.903886,19.104368,12.903886,20.75031,7.052806,3033.224853,13.951268,2.372481,40,40-1AZ
1346,429906.8674,3720646.616,4.97185,1.975952,2.852933,2.047483,6.351195,1847.71228,12.148142,7.287992,40,40-1AZ
1347,454826.0505,3705994.099,21.148614,17.925329,22.729618,20.601083,4.741977,2284.01123,12.840913,13.451751,40,40-1AZ
1348,465449.1736,3691151.184,23.513349,18.568063,22.345676,22.427087,5.800776,2042.745727,11.92021,3.195185,40,40-1AZ
1349,478733.9917,3574362.429,12.776858,8.262951,9.328543,8.960076,8.769687,2245.986328,11.136962,1.818997,40,40-1AZ
1350,488277.5156,3596136.804,25.384191,23.56484,26.368736,24.317743,3.62973,3151.900634,13.00411,55.191318,40,40-1AZ
1351,538832.377,3631716.729,20.495784,15.956802,18.94395,18.256277,5.367226,3470.870361,17.021409,35.898334,40,40-1AZ
1352,522866.7203,3640929.463,22.621597,23.526105,18.875644,22.647485,4.592154,2392.533203,14.03917,26.444604,40,40-1AZ
1353,551414.266,3581611.272,25.893672,26.986883,24.503105,19.934274,6.355577,3163.363281,15.042385,2.011551,40,40-1AZ
1354,524831.324,3613910.593,29.883403,28.129076,27.267473,28.863277,5.550136,3739.756347,18.294662,37.341594,40,40-1AZ
1355,494477.5786,3627716.213,27.36429,24.329071,21.744911,27.160892,10.699644,3060.364013,13.818891,2.379358,40,40-1AZ
1356,521306.1315,3619262.18,22.069841,20.163457,23.586805,22.018743,5.680933,3738.054931,17.271356,7.026608,40,40-1AZ
1357,509919.115,3627690.589,33.519031,36.611782,30.58942,37.287731,5.724948,4042.302001,18.553363,4.975433,40,40-1AZ
1358,462756.9733,3588303.629,9.945237,5.192583,10.297821,5.069746,7.021444,2066.797851,9.831588,1.897426,40,40-1AZ
1359,477293.4485,3639290.259,23.424852,20.070655,22.867528,21.807189,10.722648,2167.183349,12.237082,1.457877,40,40-1AZ
1360,552511.2654,3594843.779,19.417989,17,17.470281,13.063094,9.255199,3140.348876,14.502764,2.519541,40,40-1AZ
1361,428919.1067,3570221.57,7.160181,3.072542,3.476368,4.405816,10.34975,2051.696777,10.596574,1.001139,40,40-1AZ
1362,515755.1824,3626129.219,31.131158,25.063596,28.666259,25.952354,5.922936,3364.172607,14.613083,5.907189,40,40-1AZ
1363,522062.6734,3621751.111,32.488883,30.272623,28.770767,27.475751,5.638341,3949.15332,17.766569,22.215986,40,40-1AZ
1364,469361.7585,3622007.04,24.796312,16.363233,25.7217,16.693061,10.767,1923.925781,10.651938,0.663215,40,40-1AZ
1365,468722.7971,3630601.738,7.522783,5.458757,12.766339,10.320274,7.092004,1995.238037,11.033431,1.325516,40,40-1AZ
1366,447937.1591,3586629.978,18.476747,14.455908,15.51994,13.935968,5.902485,2498.049316,11.688599,17.446071,40,40-1AZ
1367,505626.8361,3526949.869,15.192074,12.738287,4.471893,10.901813,7.37755,2923.098144,13.634413,1.996401,40,40-1AZ
1368,431976.9526,3540911.624,29.066776,15.83828,25.381328,21.406003,7.693735,2830.647216,14.595765,1.575655,40,40-1AZ
1369,491712.8474,3573159.29,5.947597,6.853363,7.735745,9.010253,7.795895,2425.323974,11.932435,5.047295,40,40-1AZ
1370,445780.6285,3576406.792,15.37067,12.694336,11.107038,12.649513,7.436117,2182.309082,10.759544,0.679411,40,40-1AZ
1371,450806.7766,3715670.97,31.77359,31.293445,27.246391,31.026151,7.846738,1640.65625,12.478072,0.816285,40,40-1AZ
1372,440338.7679,3547899.285,21.311191,13.73572,20.264278,18,6.36657,2839.97998,12.536505,2.331715,40,40-1AZ
1373,523157.8877,3556375.067,16.374818,16.3371,14.015599,12.582212,5.018985,2882.010986,13.678315,6.755842,40,40-1AZ
1374,451918.2124,3712874.933,27.519618,23.165979,31.647228,28.567298,5.761229,1863.943237,13.252822,36.400596,40,40-1AZ
1375,488620.7257,3558609.77,7.385668,6.025904,0.910839,6.15446,9.07753,2475.824951,11.5892,1.070767,40,40-1AZ
1376,504724.4339,3575181.149,9.546507,3.876024,9.747105,3.315208,7.774322,2555.054687,12.251418,3.752024,40,40-1AZ
1377,543560.9991,3595300.542,17.664577,17.178722,14.410019,15.563526,7.038578,3033.553222,14.620347,6.809339,40,40-1AZ
1378,459927.751,3517837.053,26.325695,22.394487,23.273094,24.700735,8.456801,3123.764892,14.519383,0.834966,40,40-1AZ
1379,449798.5507,3563601.406,5.121575,0,3.80628,0.842352,8.488323,2268.848144,11.122841,0.87522,40,40-1AZ
1380,527782.514,3648643.879,18.697418,12.212106,13.417421,10.919176,7.385342,2485.361816,15.165834,8.542102,40,40-1AZ
1381,509937.3984,3552555.335,10.797503,10.770704,3.443809,9.825813,8.287751,2692.126953,11.693773,1.729873,40,40-1AZ
1382,454996.341,3720372.42,26.719573,18.777261,23.711362,20.8875,5.143714,2253.46582,14.601473,37.637699,40,40-1AZ
1383,472720.1762,3561377.472,23.824258,29.899185,14.628772,16.101642,8.919486,2324.944824,11.216157,0.457155,40,40-1AZ
1384,501458.6541,3617895.436,25.080936,26.846946,25.075277,27.912923,7.008131,3530.588867,16.103155,1.262274,40,40-1AZ
1385,482965.8388,3606051.334,23.092542,18.702325,24.186676,23.324487,8.429078,2419.381835,11.785735,1.642853,40,40-1AZ
1386,494280.7037,3606081.378,31.442249,24.414529,24.498018,23.505929,6.722262,3234.662597,15.077538,9.665831,40,40-1AZ
1387,443866.5251,3588571.971,18.264945,14.876406,15.626886,14.529893,6.32605,2211.933593,10.799192,18.507038,40,40-1AZ
1388,440587.9508,3585624.984,8.420485,6.799223,8.065198,9.777164,8.16635,2026.525268,10.436763,1.343981,40,40-1AZ
1389,426384.3098,3531441.327,19.539773,26.080291,13.404155,21.783473,9.888541,2656.680664,14.176722,1.364891,40,40-1AZ
1390,470404.7146,3558027.253,19.364439,19.520553,15.584799,16.44226,5.575233,2539.004638,11.477695,13.740639,40,40-1AZ
1391,482292.2553,3554677.282,18.956407,9.872044,13.055276,10.75378,7.745859,2428.860107,11.517022,1.119532,40,40-1AZ
1392,457156.531,3590912.336,25.451425,22.35935,28.779541,24.179676,7.036995,2263.068359,10.724461,1.837574,40,40-1AZ
1393,447010.4838,3593398.789,16.660358,14.541695,15.690827,15.551515,5.716787,2115.346191,10.509846,24.622766,40,40-1AZ
1394,500889.3202,3558573.796,14.535409,12.42749,7.633409,8.93169,6.342422,2419.829101,11.405245,5.818041,40,40-1AZ
1395,531674.4841,3639950.908,22.526742,18.252462,23.515832,21.273113,5.669302,2680.585693,15.329913,5.036387,40,40-1AZ
1396,478274.0867,3605626.014,19.865579,11.091344,21.126937,15.111812,10.09198,2183.748046,10.922576,1.844885,40,40-1AZ
1397,522408.8889,3544379.134,22.229526,13,16.43534,13.373918,10.307986,3121.560791,13.910378,1.015219,40,40-1AZ
1398,557961.4347,3573117.418,39.256328,42.094886,38.419925,37.927028,6.691162,3116.114501,13.922399,7.033862,40,40-1AZ
1399,453458.4462,3565105.235,6.774202,0,3.062346,0.745631,8.66467,2312.365966,11.182974,1.357884,40,40-1AZ
1400,496378.2152,3564021.227,19.968839,26.124536,14.23276,24.983352,6.921437,2588.717041,12.195033,2.624986,40,40-1AZ
1401,477413.3626,3561911.005,25.153747,37.335426,5.211776,11.970624,9.099497,2297.981445,11.326908,0.54574,40,40-1AZ
1402,495270.714,3647528.72,27.327135,22.672864,27.095054,26.605659,6.855485,3046.394042,17.684465,1.452887,40,40-1AZ
1403,530223.4449,3622642.913,24.184261,19.620237,22.642471,20.958276,10.176745,2681.634521,13.416341,3.251223,40,40-1AZ
1404,458706.7384,3543261.584,21.07114,15.367123,16.126829,15.629717,7.551055,2792.791748,12.015695,1.800908,40,40-1AZ
1405,481482.2852,3619611.425,25.237453,16.106796,22.064258,22.715526,12.498379,2359.618652,11.94858,1.431388,40,40-1AZ
1406,507404.9887,3553245.107,10.439264,18.362197,9.208603,9.947849,8.963151,2627.376708,11.569608,1.986917,40,40-1AZ
1407,460297.9435,3555624.15,15.980705,10.048695,11.053163,9.101109,5.753776,2703.175048,12.190518,4.196616,40,40-1AZ
1408,523716.6761,3565748.303,13.880539,14.504138,11.298267,12.536,9.505546,2720.827392,13.165562,2.302954,40,40-1AZ
1409,434205.4099,3544878.372,20.740957,17.552913,21.951463,18.917778,8.476257,2833.557617,12.974776,1.29203,40,40-1AZ
1410,499691.0336,3535531.513,0,0,0,0,7.740107,2958.711669,12.622837,2.770094,40,40-1AZ
1411,460676.5103,3514529.566,28.37836,24.937309,24.000047,24.234315,9.15859,3145.155273,15.133453,0.915464,40,40-1AZ
1412,478119.8125,3630141.458,20.640159,20.009191,25.494096,26.231172,9.682878,2226.845214,11.758988,0.753036,40,40-1AZ
1413,463971.4394,3555706.519,20.525915,0.806616,16.481718,1.815089,9.32549,2675.079589,12.036617,1.628755,40,40-1AZ
1414,526965.5208,3631910.392,20.638317,25.234163,25.794216,25.042442,3.89208,2375.667724,13.699537,19.894126,40,40-1AZ
1415,483383.1851,3644271.483,26.059606,20.06413,25.72944,21.512594,5.948956,2515.006835,14.616827,7.635634,40,40-1AZ
1416,429601.7088,3553098.914,25.586069,21.029178,20.795547,22.654573,6.404296,2917.70996,12.346302,5.573931,40,40-1AZ
1417,546142.3504,3604751.326,15.674935,20.228397,14.248363,14.804654,4.74051,2729.745361,14.206892,17.232404,40,40-1AZ
1418,481782.0518,3627589.044,27.003469,20.951662,31.459795,29.074497,8.555437,2406.904785,12.089206,1.159269,40,40-1AZ
1419,541026.2339,3593298.816,26.858758,23.87569,25.918743,22.142301,8.770585,3374.340332,15.109358,5.418036,40,40-1AZ
1420,464614.0637,3560682.414,10.527936,3.937231,7.838319,4.924813,6.112823,2753.17163,12.514653,19.702774,40,40-1AZ
1421,475985.6443,3547868.841,18.948509,15.16169,16.960844,14.440163,9.208534,2676.029296,12.032923,2.067516,40,40-1AZ
1422,490783.7546,3555741.308,12.063264,14.640895,4.39051,9.964091,9.199577,2498.125488,11.514572,0.715151,40,40-1AZ
1423,431474.5889,3557323.983,22.055515,12.925154,19.933633,13.078255,6.850283,2499.021728,11.60386,2.97998,40,40-1AZ
1424,431715.4702,3507519.886,13.206805,14.324803,9.228109,11.340784,10.008856,2762.420898,14.297084,0.539216,40,40-1AZ
1425,528194.0799,3542554.623,16.699867,12.123607,12.691865,11.770154,7.117523,3354.610595,14.686813,4.921125,40,40-1AZ
1426,544142.6974,3609937.063,19.527069,18.577253,14.988747,15.899195,5.028954,2794.936523,14.492457,24.179971,40,40-1AZ
1427,423131.8602,3500642.354,26.553442,37.528896,25.890399,28.476322,12.869419,2416.087646,13.387977,0.462363,40,40-1AZ
1428,512582.5453,3554373.993,4.702481,0.871925,1.902979,1.399304,9.395301,2734.20581,11.776043,0.584547,40,40-1AZ
1429,514263.0012,3628883.345,35.045379,30.602321,32.073745,33.796249,3.962059,3507.579101,15.464417,34.858806,40,40-1AZ
1430,434102.7514,3521552.87,18.354759,9.87795,13.46542,10.80142,8.722489,3000.433349,15.403496,2.114436,40,40-1AZ
1431,478937.1806,3617335.368,23.603012,18.005596,24.442277,23.659496,10.485675,2255.782226,11.495768,1.461462,40,40-1AZ
1432,426290.1685,3504034.813,22.264377,21.101274,21.027244,17.767097,10.319458,2482.582275,13.538779,0.75786,40,40-1AZ
1433,431352.7959,3519057.998,16.411848,11.99159,12.923835,11.041948,8.922209,2829.848632,14.803082,1.424724,40,40-1AZ
1434,480339.0468,3664120.117,29.744619,24.160943,30.152044,24.503025,5.848156,1725.520385,11.869675,7.81672,40,40-1AZ
1435,518786.4754,3642182.863,22.768566,20.325197,18.124597,19.359554,5.957709,2746.228027,15.113407,9.561985,40,40-1AZ
1436,545827.0509,3599245.011,18.966583,21.128847,16.286432,18.96912,6.208211,2893.222412,14.210892,3.835798,40,40-1AZ
1437,487640.9167,3622211.407,24.380596,21.996913,27.740394,25.709129,7.506855,2711.40039,13.023699,1.931934,40,40-1AZ
1438,520013.6783,3637463.935,30.341962,26.90102,25.210414,27.306787,7.346588,2989.008056,15.272808,4.693929,40,40-1AZ
1439,504694.2491,3589165.404,28.828559,26.182851,24.860528,29.311716,9.170597,2754.900146,12.935122,1.614289,40,40-1AZ
1440,486896.6187,3637839.258,29.046016,21.838254,21.585268,21.684867,5.718713,2688.427001,14.08389,4.442002,40,40-1AZ
1441,473157.7315,3612041.376,12.510444,1.535823,11.331633,5.748036,9.785471,2012.746948,10.512487,1.235358,40,40-1AZ
1442,472918.9372,3616916.344,14.608026,4.829271,19.354833,8.025281,8.580691,2009.288818,10.623513,1.282248,40,40-1AZ
